"YEAR","QUARTER","CODE","CODE0","NAME","SVCODE","SVNAME","SALES_MONTH_AMT","SALES_MONTH_CNT","SALES_PER_WKND","SALES_PER_1114","SALES_PER_1417","SALES_PER_1721","SALES_PER_2124","SALES_PER_WOMAN","SALES_PER_AGE10","SALES_PER_AGE20","SALES_PER_AGE30","N_STORE","REPOP_TOT_AVG","FLPOP_TOT_AVG","IN_MONTH_AVG","CN_TOT_AVG"
2018,3,1000966,"001583","풍성로25길","CS100001","한식음식점",815978650,25409,28,30,10,42,15,38,1,8,17,32,907.333333333333,26727.5,2637083,322676793
2018,3,1000878,"001417","주흥길","CS100001","한식음식점",446528934,10910,12,30,6,26,35,38,0,23,31,10,6394.33333333333,330417.5,2821231,3970516510
2018,3,1000304,"001415","종암로5길","CS100001","한식음식점",1109925686,60514,24,46,13,34,4,37,1,32,18,19,1228.66666666667,23032,3139557,398891710
2018,3,1000800,"000198","남부순환로248길","CS100001","한식음식점",1031532564,32188,34,16,8,42,24,38,2,26,26,17,1932.66666666667,43525,2972321,869427736
2018,3,1000081,"001603","한강대로62길","CS100001","한식음식점",2491513830,59110,20,38,9,34,14,28,0,14,24,56,855,31203.5,2654315,483602357
2018,3,1000060,"000858","소월로20길","CS100001","한식음식점",413730290,14036,22,31,9,35,17,47,1,19,23,7,1279,41783.5,2655778,455081251
2018,3,1000796,"000185","남부순환로151길","CS100001","한식음식점",1735442482,57204,28,23,10,39,20,35,1,16,18,39,2034,56375.5,2558143,809010281
2018,3,1000570,"000092","곰달래로31길","CS100001","한식음식점",142979059,6824,31,34,12,38,16,40,1,16,34,4,8894.33333333333,195306,2744806,5489879656
2018,3,1000766,"000825","성대로1길","CS100009","커피·음료",187365792,15337,29,43,20,24,5,53,1,29,28,3,375.333333333333,28802,2801054,145864912
2018,3,1000858,"000609","방배천로4안길","CS100009","커피·음료",213809883,28131,30,27,32,30,3,62,1,40,26,9,1114.33333333333,30306.5,4972070,458684928
2018,3,1000292,"001305","인촌로24길","CS100006","패스트푸드점",434126015,42308,25,35,16,39,7,37,2,50,20,7,453.333333333333,167718,3575230,255970472
2018,3,1000273,"000646","보국문로16길","CS100006","패스트푸드점",50142209,4342,39,14,18,53,15,40,6,38,14,2,1168,37087.5,2749610,678441337
2018,3,1000427,"001452","증산로9길","CS100006","패스트푸드점",15764269,1028,43,7,14,54,25,42,2,24,23,2,5376.66666666667,33126,2758655,2146146724
2018,3,1000359,"000320","도봉로109길","CS100006","패스트푸드점",215437691,22415,34,23,20,34,18,41,4,30,29,2,2906,75241.5,2448577,1234220301
2018,3,1000252,"000678","봉화산로56길","CS100006","패스트푸드점",175509035,14519,36,10,19,46,21,50,4,27,25,5,2838.33333333333,78524.5,2922046,1094735499
2018,3,1000107,"000831","성덕정길","CS100006","패스트푸드점",89706570,3646,41,18,14,47,21,39,2,29,25,1,6569.66666666667,103605,2503367,3085286270
2018,3,1000055,"000281","대사관로34길","CS100006","패스트푸드점",120799877,4019,41,21,19,47,12,51,0,15,21,1,959.333333333333,13654.5,2865839,388934530
2018,3,1000251,"000677","봉화산로4길","CS100002","중식음식점",79437064,5223,28,25,14,23,12,37,2,32,24,2,3839,86120.5,2420270,1536472992
2018,3,1000965,"001121","오금로46길","CS100002","중식음식점",131844080,6070,34,44,12,39,3,34,2,13,21,3,2989.33333333333,100464.5,3371816,1399839055
2018,3,1000963,"001116","오금로11길","CS100002","중식음식점",130594391,6730,37,32,18,27,10,33,1,27,28,7,1459,114555,3061549,1062518747
2018,3,1000719,"001038","양평로19길","CS100002","중식음식점",542593147,20760,22,56,12,28,4,35,1,17,29,7,604,29834,2881022,343059645
2018,3,1000556,"000037","강서로18길","CS100002","중식음식점",62155732,2827,37,29,14,50,7,41,1,15,33,2,7436,64306.5,2531900,4473095180
2018,3,1000963,"001116","오금로11길","CS100003","일식음식점",434388381,10892,30,30,13,35,20,36,2,31,21,10,1459,114555,3061549,1062518747
2018,3,1000416,"001250","은평로8길","CS100001","한식음식점",1294609322,26604,33,14,9,38,26,37,1,8,22,11,2645,115141.5,3039938,984913458
2018,3,1000766,"000825","성대로1길","CS100001","한식음식점",2265774312,68094,29,27,13,40,15,39,0,13,19,31,375.333333333333,28802,2801054,145864912
2018,3,1000534,"000982","신월로15길","CS100001","한식음식점",1897157554,55629,29,22,11,38,20,36,1,11,19,37,880,21570.5,2462893,461979631
2018,3,1000207,"001389","제기로5길","CS100001","한식음식점",709239670,47364,13,43,9,32,10,36,1,46,13,29,951,60116.5,2978508,551039622
2018,3,1000595,"001033","양천로49길","CS100001","한식음식점",1127655659,40226,18,52,12,27,4,34,1,12,21,23,1179.66666666667,35911,2905317,513045840
2018,3,1000398,"001060","역말로9길","CS100001","한식음식점",106354924,2925,27,37,4,31,18,37,1,9,24,5,4811.33333333333,56209,2548797,2345405493
2018,3,1000490,"000991","신촌로30길","CS100001","한식음식점",270865289,8254,25,32,13,35,16,42,0,10,13,17,1820,204960,2344388,948344472
2018,3,1000831,"001398","조원중앙로2길","CS100001","한식음식점",618726251,17164,26,31,12,44,12,38,0,11,16,26,3412,122878.5,2820880,1693640267
2018,3,1000397,"000888","수색로18길","CS100001","한식음식점",132026298,5245,19,33,12,36,13,34,0,4,13,8,2378,25100.5,2437798,1129093919
2018,3,1000039,"000564","명동길","CS100001","한식음식점",1436557804,41149,15,63,10,23,3,49,0,15,27,23,36.3333333333333,76134.5,4721110,29128814
2018,3,1000236,"000451","동일로149길","CS100002","중식음식점",115980866,5463,38,47,16,34,1,42,1,15,28,1,4035,70919,2394304,1768129028
2018,3,1000389,"000018","가좌로7길","CS100002","중식음식점",147045382,7553,40,41,21,37,0,45,3,24,22,2,2498,107788.5,2418153,832916098
2018,3,1000903,"000234","논현로8길","CS100002","중식음식점",85927374,4060,29,44,16,39,1,42,4,20,28,1,3698.33333333333,35249,3201306,1344062085
2018,3,1000800,"000198","남부순환로248길","CS100002","중식음식점",86102687,4192,39,41,21,34,2,34,1,20,30,1,1932.66666666667,43525,2972321,869427736
2018,3,1000875,"000978","신반포로45길","CS100009","커피·음료",128230797,16399,4,54,21,13,3,47,1,32,43,6,2513,70587.5,3298558,1943813874
2018,3,1000105,"000791","서울숲2길","CS100009","커피·음료",339520687,32010,39,24,31,38,5,68,3,49,22,15,2045,61045,3081654,1029349266
2018,3,1000818,"000964","신림로38길","CS100009","커피·음료",35293176,6104,41,20,29,38,11,56,1,50,28,5,1406.33333333333,52016,2477650,651303072
2018,3,1000620,"000063","경인로47길","CS100009","커피·음료",436176432,94940,32,28,24,28,9,53,7,45,20,9,1600.33333333333,80653.5,2721948,589918865
2018,3,1000418,"001258","응암로13길","CS100010","호프·간이주점",1387986618,43451,39,0,0,9,42,31,6,43,24,32,1061.66666666667,43431.5,2685301,427684285
2018,3,1000301,"001411","종암로19길","CS100010","호프·간이주점",1270882904,32947,34,0,0,11,49,38,1,29,25,6,1386,28916,2917109,683948234
2018,3,1000757,"000763","상도로15길","CS100007","치킨전문점",7800318,468,47,0,0,56,44,25,2,35,32,1,3086,153239,3002058,1866697306
2018,3,1000604,"001686","화곡로20길","CS100007","치킨전문점",90012129,3305,35,2,4,33,42,43,2,21,22,3,3322.33333333333,93973.5,2627362,1982004668
2018,3,1000004,"000565","명륜길","CS100007","치킨전문점",147518024,10831,33,0,3,39,35,31,7,52,14,2,1338,94430.5,2247785,495262932
2018,3,1000081,"001603","한강대로62길","CS100007","치킨전문점",135331202,7927,26,30,12,22,23,29,0,19,25,2,855,31203.5,2654315,483602357
2018,3,1000934,"001314","일원로9길","CS100007","치킨전문점",259501937,8596,37,5,8,42,35,38,2,22,24,2,3421,112715.5,3383272,4090693642
2018,3,1000152,"001006","아차산로51길","CS100003","일식음식점",134101146,1448,22,4,2,39,52,25,0,12,33,2,1815,25191.5,2785273,818730852
2018,3,1000490,"000991","신촌로30길","CS100003","일식음식점",36228874,487,17,0,1,50,49,21,0,5,21,1,1820,204960,2344388,948344472
2018,3,1000948,"000629","백제고분로34길","CS100003","일식음식점",63639227,1351,31,12,1,28,40,35,0,9,27,2,5875.66666666667,58584.5,2925360,3377077788
2018,3,1000934,"001314","일원로9길","CS100003","일식음식점",99645280,1304,24,0,2,35,42,25,1,17,31,4,3421,112715.5,3383272,4090693642
2018,3,1000689,"000266","당산로37길","CS100003","일식음식점",40885859,2469,0,65,6,28,1,51,0,29,32,1,955,23325.5,3328542,373900345
2018,3,1000046,"001567","퇴계로46길","CS100003","일식음식점",91121783,6536,13,52,16,31,0,49,10,62,13,2,175.666666666667,44674.5,3386187,282859105
2018,3,1000414,"001246","은평로20길","CS100001","한식음식점",283338709,5046,29,19,5,54,15,33,0,5,14,4,1587,27063.5,2984570,1979676509
2018,3,1000420,"001262","응암로22길","CS100001","한식음식점",506448118,16448,24,26,8,39,19,43,3,9,18,18,1796,71587,2606695,1191228217
2018,3,1000427,"001452","증산로9길","CS100001","한식음식점",439910083,16731,28,21,9,42,20,40,1,14,17,15,5376.66666666667,33126,2758655,2146146724
2018,3,1000803,"000216","남현길","CS100001","한식음식점",64734255,2626,30,32,17,33,7,35,0,8,12,8,2349.66666666667,53439.5,3508391,1131175651
2018,3,1001010,"001584","풍성로37가길","CS100001","한식음식점",179036487,7514,21,48,13,31,5,42,1,9,23,12,2502.33333333333,40369.5,2350846,866496585
2018,3,1000825,"001236","은천로25길","CS100001","한식음식점",35287482,1055,24,39,10,39,11,46,0,1,10,8,739.666666666667,26443.5,2695228,305594770
2018,3,1000025,"001538","통일로12길","CS100001","한식음식점",21648066,653,32,29,16,19,4,26,1,11,13,1,1733,82232.5,2525437,1486377190
2018,3,1000692,"000272","대림로22길","CS100002","중식음식점",25580794,2200,33,42,20,38,0,36,1,20,22,1,1294,24861,2310422,516585634
2018,3,1000952,"000635","백제고분로46길","CS100002","중식음식점",300536627,15386,35,42,19,38,0,36,1,13,29,2,3587.66666666667,74119,3016815,1983549875
2018,3,1000068,"001194","원효로89길","CS100002","중식음식점",216983551,9778,17,56,17,24,1,31,4,27,26,4,601,62111.5,4916605,265623785
2018,3,1000118,"001162","왕십리로26길","CS100002","중식음식점",80954988,4945,23,52,20,27,1,31,3,27,18,3,3147.66666666667,205657.5,3102513,1127218823
2018,3,1000982,"000767","상일로5길","CS100002","중식음식점",119481532,4497,21,38,13,32,18,25,2,14,23,3,1404,14617,2849895,417633806
2018,3,1000640,"000310","도림로12길","CS100003","일식음식점",28072447,126,24,23,3,60,14,19,0,14,55,1,1612,65019,2601422,890641663
2018,3,1000447,"001437","증가로10길","CS100003","일식음식점",92715927,1862,23,0,0,30,52,34,1,32,25,3,3534.66666666667,66602,2621369,1407342958
2018,3,1000337,"000869","솔매로50길","CS100003","일식음식점",234653911,5582,17,41,9,40,10,48,1,14,16,5,2074.33333333333,187005,2532288,1002775056
2018,3,1000079,"001600","한강대로43길","CS100003","일식음식점",198476937,3638,9,43,3,36,18,31,0,26,29,4,860.666666666667,51235.5,3292938,707570109
2018,3,1000412,"001242","은평로10길","CS100010","호프·간이주점",74163627,1901,23,16,10,15,42,41,8,14,6,3,2722,88477.5,2455143,1103413659
2018,3,1000191,"001154","왕산로32길","CS100010","호프·간이주점",45415498,370,20,4,24,45,12,21,0,0,4,9,814,12105,2623899,417921462
2018,3,1000820,"000969","신림로64길","CS100010","호프·간이주점",143636388,3349,34,3,5,27,44,27,0,22,31,9,1198.33333333333,49888,2268666,1084898799
2018,3,1000416,"001250","은평로8길","CS100010","호프·간이주점",21482585,1002,34,0,0,23,54,39,3,11,33,3,2645,115141.5,3039938,984913458
2018,3,1000314,"001699","화랑로40길","CS100010","호프·간이주점",346087347,6247,35,0,0,31,43,31,0,27,32,5,2552.33333333333,80018,2697514,895703537
2018,3,1000120,"001168","왕십리로6길","CS100010","호프·간이주점",547009715,15160,17,7,1,26,54,28,1,19,23,8,1636,71552,2678264,658104905
2018,3,1000101,"000588","무학봉길","CS100010","호프·간이주점",162643777,4095,35,0,0,18,39,39,1,17,13,3,2898.33333333333,82795.5,2440449,880965959
2018,3,1000471,"000529","마포대로12길","CS100010","호프·간이주점",369124437,9986,9,38,2,11,35,38,0,24,35,7,430.666666666667,46999,2919448,240190251
2018,3,1000953,"000636","백제고분로50길","CS100007","치킨전문점",310753818,15985,30,3,13,49,29,47,5,27,25,6,5695.66666666667,73808,3209599,3460583886
2018,3,1000688,"000264","당산로31길","CS100007","치킨전문점",202613642,7017,31,4,6,49,37,38,1,24,35,1,1084,40844.5,3892033,372279487
2018,3,1000712,"000822","선유서로25길","CS100008","제과점",367236673,42667,27,17,17,30,12,63,1,20,33,1,1434,17523,2561835,703911667
2018,3,1000261,"000154","길음로7길","CS100008","제과점",7796317,279,35,32,33,27,0,63,0,3,16,1,222.666666666667,36241,2117422,611357120
2018,3,1000018,"001406","종로58가길","CS100008","제과점",40003261,5584,33,17,17,17,12,48,1,27,26,1,663,93917.5,2807280,807802689
2018,3,1000505,"001537","토정로37길","CS100004","양식음식점",228887323,2710,14,0,1,49,46,28,0,13,43,1,66.3333333333333,47337,4629659,198725892
2018,3,1000273,"000646","보국문로16길","CS100004","양식음식점",57913673,2058,33,33,22,43,3,61,3,34,24,3,1168,37087.5,2749610,678441337
2018,3,1000743,"000484","동작대로7길","CS100004","양식음식점",74403533,4057,36,23,9,32,12,53,1,35,40,5,1574.66666666667,83248,3013804,656565641
2018,3,1000208,"001481","천장산로7길","CS100004","양식음식점",41174038,1960,7,35,32,29,3,66,4,64,11,3,1026.66666666667,82273.5,3863289,397075763
2018,3,1000875,"000978","신반포로45길","CS100004","양식음식점",172005451,2295,3,51,14,13,20,63,0,24,24,4,2513,70587.5,3298558,1943813874
2018,3,1000534,"000982","신월로15길","CS100002","중식음식점",131669640,5551,40,40,18,41,0,44,1,13,27,1,880,21570.5,2462893,461979631
2018,3,1000325,"000355","도봉로8길","CS100002","중식음식점",16188719,1014,33,31,8,8,14,24,0,11,25,2,281.666666666667,25309.5,2212350,108683997
2018,3,1000435,"000015","가재울로6길","CS100002","중식음식점",376732988,12848,39,39,19,39,2,40,1,11,21,4,1261.66666666667,63331,2778161,397767386
2018,3,1000714,"000933","신길로17길","CS100002","중식음식점",19526194,249,49,16,28,52,4,45,0,12,15,2,2658.33333333333,61222,2438119,1128309158
2018,3,1000984,"000843","성안로3길","CS100002","중식음식점",267091833,13737,26,50,17,32,0,35,1,19,28,1,3665.33333333333,166942,3424112,2676900691
2018,3,1000098,"000580","무수막길","CS100003","일식음식점",116578621,491,10,9,2,31,57,19,0,5,25,3,3135.33333333333,151059,2714193,1632735996
2018,3,1000054,"000232","녹사평대로46길","CS100003","일식음식점",31876263,295,33,0,0,0,52,35,0,20,50,3,881.666666666667,30724,3499002,568651399
2018,3,1000430,"001463","진흥로1길","CS100004","양식음식점",7672588,466,44,10,38,49,2,62,0,5,65,2,6606.33333333333,269518,2776348,3328160542
2018,3,1000587,"000498","등촌로55길","CS100010","호프·간이주점",125969406,3894,34,0,0,18,44,34,5,39,24,4,2013.66666666667,19717.5,3252154,1066743437
2018,3,1000518,"000570","목동남로4길","CS100010","호프·간이주점",101400996,3386,34,4,1,10,46,28,4,40,11,5,1812.33333333333,19847,4598635,611622035
2018,3,1000093,"000520","마장로27길","CS100010","호프·간이주점",188001162,3676,30,0,2,24,48,31,0,21,30,4,1473,34368.5,2383947,541890923
2018,3,1000804,"000258","당곡길","CS100008","제과점",18053959,2622,10,18,18,27,0,79,0,22,41,1,1433,53690,2678108,657546788
2018,3,1000009,"000758","삼청로5길","CS100008","제과점",160232939,11706,40,17,26,43,14,49,0,30,27,4,350,6870,4134384,228719648
2018,3,1000271,"000436","동소문로2길","CS100005","분식전문점",38435066,4526,27,18,18,49,13,52,5,34,26,1,632,70568.5,2595691,178351315
2018,3,1000943,"000625","백제고분로21길","CS100005","분식전문점",449142774,26610,25,40,15,32,11,48,2,21,32,10,2294.33333333333,81001.5,3050036,1346798114
2018,3,1000424,"001447","증산로17길","CS100002","중식음식점",20210317,1197,20,45,16,35,4,35,0,14,24,1,2620,74821.5,2875911,1155282488
2018,3,1000700,"000311","도림로147길","CS100002","중식음식점",69365593,5182,22,58,16,25,2,24,1,13,24,2,659.666666666667,90847,2606067,798844380
2018,3,1000051,"000229","녹사평대로26길","CS100002","중식음식점",58639601,2636,17,59,17,23,0,30,1,33,30,1,910.666666666667,30117.5,2876356,747050160
2018,3,1000564,"000044","강서로5나길","CS100003","일식음식점",132486093,1998,32,0,2,39,46,28,0,11,24,4,2409.66666666667,158248,2519288,1235127170
2018,3,1000359,"000320","도봉로109길","CS100003","일식음식점",368868389,8539,32,19,8,35,30,38,1,18,25,4,2906,75241.5,2448577,1234220301
2018,3,1000449,"001440","증가로23나길","CS100003","일식음식점",40051905,1337,32,18,11,54,17,44,2,22,25,3,777.666666666667,8636.5,2741263,565965035
2018,3,1000661,"000390","독산로40길","CS100005","분식전문점",100110885,8977,31,34,19,33,3,52,1,19,30,8,7456.66666666667,52119.5,2468755,2965857187
2018,3,1000655,"000011","가산로5길","CS100005","분식전문점",224568465,18926,16,39,15,34,6,39,1,32,32,8,1706.66666666667,37795,2413846,725040760
2018,3,1000605,"001688","화곡로31길","CS100004","양식음식점",10381947,121,31,0,0,7,77,30,0,50,40,1,2537.33333333333,68627,2802877,1662124698
2018,3,1000379,"000456","동일로173가길","CS100001","한식음식점",1865481659,64478,20,38,9,33,15,33,1,11,22,43,2455,163101,2984398,1587890111
2018,3,1000379,"000456","동일로173가길","CS100009","커피·음료",55119057,9168,20,39,35,16,2,59,1,14,34,3,2455,163101,2984398,1587890111
2018,3,1000049,"001577","퇴계로90길","CS100009","커피·음료",69826818,10794,28,30,34,26,3,53,2,42,25,7,2899,33622,2576165,1358397207
2018,3,1000497,"001203","월드컵로10길","CS100009","커피·음료",1344935292,142011,25,27,30,27,5,60,1,39,37,10,1941.66666666667,77787,2917543,1152473497
2018,3,1000287,"001130","오패산로3길","CS100009","커피·음료",38184505,6896,28,42,28,16,1,48,1,18,23,5,2394.33333333333,80027.5,2579750,691783251
2018,3,1000545,"001434","중앙로45길","CS100009","커피·음료",35397493,4076,40,40,30,24,4,70,0,20,40,1,1997,45317.5,2823214,993240881
2018,3,1000060,"000858","소월로20길","CS100005","분식전문점",41312148,2726,34,10,15,47,22,55,4,34,25,6,1279,41783.5,2655778,455081251
2018,3,1000650,"001123","오류로8길","CS100005","분식전문점",247974666,22734,24,35,16,35,6,45,6,26,23,9,2821.33333333333,85264,2431560,1202898528
